XLOC_014807 XLOC_013064 XLOC_012837 XLOC_003529 XLOC_000687 XLOC_018330 XLOC_029592 XLOC_013703 XLOC_026267 XLOC_015660 XLOC_009140 XLOC_009222 XLOC_003894 XLOC_018120 XLOC_016645 XLOC_009562 XLOC_000385 XLOC_018861 XLOC_018860 XLOC_009706 XLOC_024561 XLOC_014430 XLOC_015644 XLOC_031799 XLOC_029847 XLOC_031798 XLOC_030327 XLOC_025571 XLOC_005286 XLOC_005591 XLOC_005076 XLOC_011901 XLOC_021567 XLOC_031116 XLOC_000154 XLOC_028514 XLOC_012505 XLOC_021419
XLOC_006629 0.932230895494156 0 0 0.445303894866253 0.168234652009176 0 0 0 0 0 0.058102451738503 0 0.0987784755205227 0 0 0 0 0.570402036416599 0 0 0 0.092935473025008 0 0 3.39962466643912 0 0 1.35273614845112 0 0 2.19451693096425 0 1.25889888663926 0 0 0 0 0
XLOC_006649 0.0324968026382549 0.363033332396275 1.88056593570279 1.82269142668506 0.785888329371669 0 3.64924086673045 0.867483543292077 1.10094772829505 0 0.185718967299886 0 0 0 0 0.04197380342062 2.49311203137633 0 0 0 0 0 0 0 3.23283228888032 0 1.61436231655619 3.7812682131552 0 0 0 0 0 0 2.99369815056748 0 0 0
XLOC_002652 0 0 0.211580861214038 0.133521990129704 0 0.744870533712139 0 0.213097371984667 0.510910869436878 1.88675996435792 1.41865137052745 0.948957057684889 0 0 2.74558792930862 0 0.0743959256830349 0 0 0.582237781728426 0.938256983794037 0 0.0338972553915587 0.690185479015232 0 1.66088647736677 0.00200498669892663 0 4.17089975716344 2.97610880522838 0 0 0 1.85146397014492 0 2.28173904502601 0 0.552762356867895
XLOC_006665 0 0.677826100572484 0 0 0.748991232981425 0.765118923778941 0 0 0 0 0 0 0 2.87725996737226 0 0.199528423632791 0 1.76108643137451 0 0 0 0 0.565369643322619 0 0 0 0 0 0 0 1.51199004821186 0.00543193663449308 1.39361763727289 0 0 0 3.53521723953258 0
XLOC_002664 0 0.140904314968034 0 0 0.349103508119377 1.06766385835773 0 0 0 0 0 0 0.0874120459903573 3.645139827353 0 0.305741470936975 0 1.4469385148532 0 0 0 0.172989200639208 0 0 0 0 0 0 0 0 0 0.864756899703386 2.39787318548731 0 0 0 5.31445308842769 0.457185168844534
XLOC_002672 0 0.225228748343105 0 0.916234418875343 0.359669954435129 0 0 0.498304384448668 0.558904908423719 0 0 0 1.81455391645949 0 0 3.27997941807935 0 0.619407126765437 2.10847444256765 0 0 1.01301715640315 0 0 0.79992898428546 0 0.0341195836615965 0 0 0 0 0 3.02273166723876 0 0.00703960034159103 0 1.20304021240037 0
XLOC_002673 2.46961495883567 0.968933504226363 1.28729583743103 0.727882968505815 0.507370439461553 1.27808309230555 1.83112159167298 0.846167881532824 0.734015156446053 0 0.955593724523709 0 0 0.861851998590769 0 0 1.42942167208657 0 0 0 0.889487197773247 0 1.20923073771298 0 2.14794392720882 0 0.937464010095467 4.39675266631162 0 0 0 0.689895165860578 0 0 1.69315860497354 0 0.189162589700776 0
XLOC_006699 0.664848772604721 2.20622101822869 0 0.419702529439972 0 0 0.0329242834774722 0.298780859143569 0.159154444139964 0 1.46519598175255 0 0.260667878558184 0.278706147262927 0 0 0 1.19983789140613 0.00176327937459459 0 0.177572560468935 0.147473183826041 0 0 0.560492522958944 0.0500275618314291 0 0.70307112711606 0 0 0 0.341505750476226 0 0 0.379726333970722 0 0.0274020656774031 0.17850832949835
XLOC_002689 0 0 0 0 0 2.79837366252809 0 0 0 0.331434877279587 0 1.40223977671652 3.03825757037764 0 1.20622862059504 1.01686726005315 0 0.213925129474498 1.3895622030735 0.726879658462591 0.941149518728321 2.78352720276268 0.238533390111172 3.35802113094845 0 1.79770186059177 0 0 1.29237733557124 1.73562407270843 0.611940214803636 0.774622671335514 1.00714453541185 3.20573612720137 0 1.68142142628441 0 3.73663230945211
XLOC_002716 0.0805344223511187 0 2.26933476894092 2.75804739262856 2.43477728114207 0 2.97719027941512 2.86430649719507 2.71934401015851 0 1.88934041254601 0 0 0 0 0 2.91736953870743 0 0 0 0 0 2.02257250657925 0 1.63729731631139 0 1.94767229864837 1.01976628961169 0 0 0 0 0 0 1.92503277454778 0 0 0
XLOC_006723 0 0 0 0 0.0113569941796354 0.308484287011332 0 0 0 0.215322792241557 0 1.07347682878645 2.96753475763917 0 0.903126780361748 1.02037525630693 0 0.691241521868337 1.85839211742074 1.26854860712354 0.0953853812240469 2.08379946074698 1.64903028798663 1.40763962110292 0 0.929372050517444 0 0 0.233635736941419 0.645622751219708 0 0.555378816861451 3.4731054828571 1.67076325748045 0 0.844296792675295 0.903051730672979 2.89715558101099
XLOC_002720 1.1996894328815 1.48060277615256 2.02012082058413 1.57752361702919 1.32544433556836 0 2.91798455572674 0.621287089073215 0.413226713663096 0 0 0 0 0.130685730757753 0 0 2.9156858011043 0 0 0 0 0 0 0 3.37751616975037 0 1.59300736763257 4.89022833004853 0 0 0.0587669653925849 0 0 0 2.19244866198208 0 0 0
XLOC_006729 1.13605752483545 1.25287619101701 0 0 0.0499977344951584 0 0 0.0388885327608865 0 0.0696958982544316 0.258096158437814 0.659283748943706 0 0.988091541815406 0.673741868841289 0 0 0.342562082501217 0 0 0 0.372727696648267 0 2.21658771978876 0.0987095027106512 0.803701649364265 0 0.592978802344167 1.17721999428117 1.32098388709404 0 0.0757479442074859 0 1.93429082909318 0 0.992260229851364 0 1.1505211199352
XLOC_002728 0 0.0244395203316327 0 0.0230961088939085 0.223696047095432 0.565831505676038 0 0 0 0 0 0 0.281939631276209 2.0385424233652 0 0.151383635434344 0 0.198164691222955 0.362690022459383 0 0 0.0500470895214469 0 0 0 0 0 0 0 0 0 2.09312908523577 2.27062033972286 0 0 0 4.06173836506728 0
XLOC_002728 0 0.0244395203316327 0 0.0230961088939085 0.223696047095432 0.565831505676038 0 0 0 0 0 0 0.281939631276209 2.0385424233652 0 0.151383635434344 0 0.198164691222955 0.362690022459383 0 0 0.0500470895214469 0 0 0 0 0 0 0 0 0 2.09312908523577 2.27062033972286 0 0 0 4.06173836506728 0
XLOC_002744 0 0 0 0 0 0.698262821339813 0 0 0 0 1.45326269104605 0.333991486227448 0 0.819110224208776 0 0.453557887497139 0 0.613882581221435 0 0.262997946947932 0 0 0.178138140092054 0 0 0 0 0 0 0 1.79279335054469 0.851751998895327 1.44107253634644 0 0 0.514987328956939 0.824676191750829 0
XLOC_002745 5.99047335302247 0 0 0 0 0.199973622050452 0 0 0 0 1.36875436479636 0 0 0 0 0 0.237314611744844 0 0.23690143161304 0 0.877270791108757 0.0843232826194109 0 0 0.711874450759496 0.112440452457015 0 1.49054930472243 0 0 0.861538211441601 2.21261793479142 0 0 0.223500061875401 0 0 0
XLOC_006757 0 0.760214316290564 0.377360035860139 0.467390876631012 2.12563747779494 0.403376603968358 0.394763209485778 0.808495037003673 1.14188826947952 0 0 0 0.169119441597287 1.58154599793408 0 0.874859316150646 1.07554359817979 0 0 0 0.0772131694922799 0.553073940640698 0 0 0.285131502812805 0 0.438586164077039 0 0 0 0 0.313681246712009 1.66359640574556 0 0 0 2.46404119466401 0
XLOC_006758 3.0297165084404 1.72043227766479 0 0.39144295000755 0 1.17455197830732 0 0.0625458913464781 0 0.803390347329284 1.62942962561607 0 0.53328955994152 0.214833799971853 0 0 0 0 0 1.13933009357632 1.80049365517917 1.17795364570115 0.893393266798442 0.332924456687152 0.74325890791509 0.31229497670419 0 0.790753328662668 0 0 0.179220804522749 0.811380682489138 0 0.420693138795144 0 0 0 1.83926579786637
XLOC_002753 0 0.245394401176778 4.21674172758962 2.48384642193029 2.23351712220133 0 3.43000831697615 2.6664014729569 2.33071508658315 0 0.35931103334329 0 0 0.332686569455037 0 0.86230041262462 3.55372023489063 0 0 0 0 0 0 0 0.872189288177121 0 4.09237201425031 1.36579587461312 0 0 0 0 0 0 3.92156712108611 0 0 0
XLOC_006769 1.60001234662777 0 0.957465037522169 1.04813797247334 0.167770579105856 0.201079754050725 1.35863552460366 0.62000351309418 0.605610946686082 0.322026092996316 0.471342577399276 0 0 0.0126005186235604 0 0 1.56522364079987 0.508875404980713 0 0.181070662058435 0.741431866080489 0.128587760439603 0 0.0180988955845519 2.95269465671611 0.0789666534082367 0.698151666048566 4.45534236937973 0 0 0 0 0 0 1.55775480751034 0 0 0
XLOC_002784 1.5148678534703 1.93751200374987 1.90485367606101 0.991793738203045 0.994770523919118 0.938278106062977 1.91023722225073 1.19835878626063 0.947844059447667 0.0189107034979394 1.19432404390137 0 0 1.33293098176184 0 0 1.46677919717416 0.0107829273429608 0 0 0.998704161481042 0 0.513010042652129 0 2.06973607056106 0 1.56338699362345 4.1265340657617 0 0 0 0.0311781332727799 0 0 1.85111905895756 0 0 0
XLOC_002787 0 0.498180318185041 3.63821475656914 3.44443189014123 2.72752139008011 0 3.29760851581427 1.7326467033074 1.46448889826146 0 0 0 0 0 0 0 3.2106518752841 0 0 0 0 0 0 0 1.93551147754185 0 3.10604282737437 1.79674397013965 0 0 0.167992667295906 0 0.0330815884915482 0 3.90201348967687 0 0 0
XLOC_006782 0 1.37597830796394 0.472747316539377 0.418141187325357 1.92458512808715 0.429259804905684 0.524834756254961 0 0.0827184209500832 0 0 0 0 4.73017990935473 0 1.1146817234666 0.743147999267296 0.743417315125275 0 0 0 0 0.953013129234483 0 0 0 0.0938222716392381 0 0 0 0 1.15154997529736 1.55668414866032 0 0.0767526172085786 0 3.72659422319445 0
XLOC_006783 0.240946441038456 0 0.449229194197083 1.33797830781784 1.98059996538611 0.241501358106999 0.62902407742123 0 0 0 0.880267375919447 0 0 1.15332799435245 0 0 0.421192789967295 0.650285943453542 0 0.530697157983922 0 0 0.466495858917991 0 0 0 0.0694031917816546 0 0 0 3.17666597290522 0 0.419242569952483 0 0.441755838624123 0.204098956854752 0.778582345910017 0
XLOC_006791 0 1.04847330315153 2.58702190519058 1.93167639965165 1.10263874641414 0 3.85249348889405 0.933284141855858 0.868729052826539 0 0 0 0 0 0 0.0313289241379584 2.66880568338506 0 0.0366644185822942 0 0 0 0 0 2.82206041354145 0 2.20095311900461 3.39339946759246 0 0 0 0 0 0 3.89865138262653 0 0 0
XLOC_002794 0 0 0 0 0 0.723623484045454 0 0 0 0 0 0.181124164876675 3.2580048644341 0 0 0.373247260540829 0 0 0.116625657797428 0 0.797338815831277 2.70633544892145 0 1.11972650232697 0 0 0 0 0.219210362928937 0.813578133326765 0.978951578439448 1.48264035622531 1.09782868783269 1.46291811552128 0 0.346550550711161 0.416653700541427 1.49671848360717
XLOC_002798 0.430155480517277 0 0 0.661219676521459 0.238219886655648 0.90251024062821 0 0 0 0 1.5357794796851 0 0 0.501823319307462 0 0 0 0.80730093782614 0.289175250588401 0 0 0 0 0 0.601769233450002 0 0 0 0 0 2.95598666489747 0.120191980860561 1.01995377852226 0 0 0 0.255859087356321 0
XLOC_002805 0 0 0 0 0 0.938231175574461 0 0 0 3.84863811884374 0.547574985532426 2.74337080111535 0.365584639965712 0 4.6832799906989 1.05705692438068 0 0.512088440356511 0.850595324856624 2.64352654085333 1.4972905799437 0.318860258607735 2.56561725633583 1.72374629768333 0 2.3727346868559 0 0 3.82036459280523 3.85430377206159 0 0 0 2.1977680980416 0 2.77984764623891 0 1.95521519469362
XLOC_006812 0 0 0 1.27679574949904 0.87118078535376 0.580183044111137 0 0 0 0 0 0 1.70196090043607 0 0 1.26720540846081 0 0 1.98657271100217 0 0 0.704524549808532 0 0.540571315404877 0.918171755044473 0 0 0 0 0 0.138504087087799 0.83126841135154 2.37791866718368 0 0 0 1.38164716935135 0.20420259683222
XLOC_006813 0.00531008061564849 0 0 0 0.849592495077665 0.719080628669917 0 0 0 1.57525801729445 2.86522456012102 1.26465305840598 0 0 1.92325287142205 0 0 0 0.0456820047529471 1.59892003066534 0.141851365013131 0 0.357022940785856 0.118597928528572 0 0.27614882405364 0 0 1.16404159730503 0.821964081833462 0 0 0 0 0 0 0 0
XLOC_002808 0.0810717946931726 0 0.000606387114981141 0 0 0.0357439638302285 1.06716527192518 0 0 0 0 0 2.48080803464536 0 0 2.05485652354655 0.898808038418647 0 1.85483028310789 0 0.105830515162291 3.57439555046787 0 0.0708521455747366 0.52771573413865 0 0 0.444477938007835 0 0 1.92707876871908 1.0393538062086 0.913153808143829 0.00786780925999632 0.269936605212949 0 0.140542070618504 0.506379665574196
XLOC_006819 0.22652694247369 0.20422383595299 1.02060678393416 0.473218868531858 0.548820615357222 0 1.48552188226001 0.888437209105248 0.603829676879524 0.102861391899252 0.74365279522707 0.0496549752929116 0 0 0 0 2.0630720402764 1.3436404107357 0 0 1.30971529531289 0.659986363405076 0.209291293851717 0 2.6892354816897 0 0.48861600935357 2.93646428384079 0 0 0.843253442387929 0 0 0 1.27336305497281 0 0 0
XLOC_002809 0.0856331407717587 0.0145874579316512 0 0 0.27825647949757 0.298925336455863 0 0 0 0 3.08453283161907 0.383161086908779 0 0.487578972088599 0.708718276068849 0 0 0 0 0.0147369368002022 0.833101011331695 0 0.436095941711044 0.92717380836003 0 0.372910412453366 0 0 0.444171088843673 1.30744818953697 1.1364221237931 1.2311054789209 0 1.1598200674945 0 1.64212013916875 0 0
XLOC_006820 0.183788699563735 0 0.540384430168284 0 0 0 0.992839459448261 0 0 1.00477647912703 1.60298856166826 0.268200416873857 0 0 0.791592964419576 0 0.47423140521035 0 0 1.92619297083831 0.979823904315219 0.516831330588741 0 0.508617144493782 0 0.497195539739153 0.230520827555632 1.7978414281207 1.89307432998495 1.18553180775226 1.32211968325665 0 0 0.972734714264906 1.61714917092765 1.10210038395826 0 0
XLOC_002816 0 0.645868987355094 3.73773564325482 2.4773776151446 1.22250759547409 0 2.57508574670773 2.69354653828809 2.67078699109784 0 0 0 0 0 0 0.253218270627778 2.42465166971079 0 0 0 0 0 0 0 1.17856679518556 0 3.9465793184752 1.71980687106508 0 0 0 0 0 0 3.44074778871917 0 0.444644974612338 0
XLOC_002821 0.156604336277682 0.810903985024835 0 0 0 0.0884019723231241 0 0 0 0 0 0.0770378070853704 1.40944464385088 0.828252099630541 0.0996333730147586 1.26171836124601 0 0.617927169104814 0 0.142896869651136 0 1.02370232188846 0 0.168464470676699 1.00106494050578 0 0 0 0.0352655666385414 0.362428361531544 1.31872469114271 0.0864130750765375 1.2582334742753 0 0 0 2.36680868191509 0
XLOC_006829 0 0 0 0 0 0.274321071141141 0 0 0 4.35957975989234 1.50207913700007 2.00028961438058 0.585622300838171 0 3.8156021184569 1.23042217360766 0 0 0.00548369957560379 3.29575549948798 0.803766481717243 0 1.88030826086989 1.08479601605512 0 2.1204210302895 0 0 4.29162284517976 3.28472228814781 0 0 0 2.03600189639458 0 2.57456519921165 0 1.82780477745721
XLOC_006838 4.98481416526463 1.34795153895941 0 0 0 0.822066873822487 0 0 0 0 0.514074425346231 0.174111898811679 0 0 0 0 0 0 0 0.65330656076085 2.50687065578601 0 0 0 1.14621214020797 0 0 0.331477221855686 0.548421028868183 0.115902887963623 0.0568184741062129 1.34350242673548 0 0.311092987377612 0 0 0 0.0219233043268619
XLOC_002825 0 0.655253081277002 2.55110173780793 3.14586892924095 2.83806632177885 0 2.63122622493239 1.71020778865085 1.36580463094091 0 0 0 0 0.0113169042416873 0 0 2.79686530033295 0.732080344614614 0.00847288391338206 0 0.0325173275258313 0 0 0 2.29843314090912 0 2.43772137952764 1.28788287278783 0 0 0.151423784978832 0 0.530367626621492 0 3.11904608720448 0 0.0793302974173507 0
XLOC_006840 0 1.00442464707674 0 0.900594759277193 0 0 0 0 0 0 0 0.440579837355526 0.886674166635875 0 1.11550462936801 0.0586400562985737 0 0.465644908453303 0 1.11016107708237 0 0.268911903048889 0 0.345975950601918 0 0.921806693618106 0 0 1.47048679525543 1.43088206121259 0 1.93199170539985 1.37720925319163 1.61457422420828 0.413202086267708 2.03447220037755 0 0
XLOC_002829 0 0 0.595347484915234 0 0.494787956649299 0.972428335589047 0.0665194495162338 0.568640693633933 0.323823586366712 2.94401914300892 3.02867345419637 1.26934425454437 0 0.217754943221365 1.52011351833532 0 0.242021958616263 4.00149430101097 0 1.43806732039991 3.07371711438308 0 2.07344218905603 0.349712226474486 0 0.989351992597204 0.337494667624144 0.208617043533043 2.78898555934605 1.86021716863119 0 0 0.499877825745028 2.13069064016582 0.0541049179864205 1.48567983368395 0 1.43418537237782
XLOC_002830 0 0 0 0 0 1.3501234230578 0 0 0 0.194554705062786 0 1.54858304233414 4.42322116266167 0.123024514388408 1.06188879050335 2.09670338216497 0 0 0.917724467479506 1.13077454890891 0.608454822133388 4.21655869857778 0 3.65791117934078 0 1.61712338015854 0 0 1.03065926922614 1.37288985952827 0.627167261263175 0.761127807565515 0.321345346130983 1.93555218414526 0 1.80087808133888 0.109471752617388 3.16261307723152
XLOC_002831 0 0.536506884884254 0 0 0 0.951588620917028 0 0 0 1.04434107757567 0.193319273874353 1.67771503282236 1.40869309429158 2.44266576165956 0 0.712986713534865 0 0 0.127456217745246 0.141183439410429 0.222762187735057 1.43578299607189 0.865343412904844 0.43871145482799 0 0.730655814320825 0 0 0 0 1.30851155693208 0 0 0 0 0 1.18729953956118 0
XLOC_006850 0 0 0 0.41984379677787 0.112472194847409 1.008382996166 0.318856970624508 0 0 0 0 0 2.500585742477 0 0 1.52636682744468 0 0 2.07858200571331 0 0 1.56775809572066 0 0.0325759613816043 1.24449318441142 0 0 0.419600442073245 0 0.0147127614884752 0.759313263831059 1.03192268315571 2.19023836776699 0.405314932253102 0 0 0.394316186455171 0.0505347136616495
XLOC_006851 0 0 0.00371584771989665 0.731289502699086 0 0 0 0 0 0 0 0.0706074246457938 4.12468341164115 0 0.295886759694426 1.94459227120504 0 0 3.41693387253553 0.218210728496875 0 2.70751391351693 0 0.998473871835613 0 0.102777194914071 0.364392297983335 0 0 0.0616325165118708 0.117168938299574 0.936333599614659 0.811269652826551 1.40544954992824 0 0.534526866538469 0 1.15563927243132
XLOC_002845 0 0 0 0 0 0.545059016341341 0 0 0 0 0 0.683762076984107 2.04598001718027 0 0.199417364285677 1.44455193991902 0 0 1.00843781702121 1.21303525781626 0.346349053878839 3.19432059218801 0 1.48505558948663 0 0.0295961027562556 0 0 0.526279498485063 0.642364471791856 0.102664913259888 1.12810411419902 0.620059497262442 0.995835283760057 0 0.206238047101647 0.809648450791924 1.46369658243733
XLOC_006911 2.49163180773299 1.9314348648888 0 0 0 0 0 0 0 0 0.932100201845995 0 0 2.00260464107847 0 0 0 1.90256200762672 0 0 0 0 0 0.75302613459755 0.485899233586426 0 0 0.507235359490708 0 0 0 0.471531918454895 0 0 0 0 0.854818783133882 0.0876512488522612
XLOC_003005 0 0 0 1.30027356148973 0 0 0.0067912630192299 0.528836219908605 0.210553368763606 0 0 0 2.93709327171029 0 0 0.926868081155595 0.0234515279087556 0 2.18938202562967 0 0 2.70403316878567 0 0.366837056887757 0.418674483258192 0 0.0716656589976017 0 0 0 1.55893141425713 0.241883540166552 1.2708735105724 0.663896811678437 0.727800346581379 0 0 0.58302521530846
XLOC_006968 0.0878014241667157 0 0.205730793378195 0 0 2.24574512453345 0 0.311094983777406 0.981170972558989 3.13355941138138 2.85931526964558 2.3426634782684 0 0.053130580983856 2.31439749555432 0.191471366579187 0.013545414133771 2.90478665885077 0 1.68562347052106 2.55324621069031 0 3.55684762155583 0.122865728266252 0 0.754645197527705 0.233885904720512 0 3.344995133261 2.20678270191801 0 0.171791020137573 0.14561117205694 2.6110198728619 0 1.40466105233715 0 0.962501521197753
XLOC_006998 2.58821807223234 0.895309485837387 0.123725821629559 1.58094384624451 1.68075029366123 0.284755263070245 0.137413554072882 0.172041632891724 0 0 0 0.0658123956899337 0 0.1201019567349 0 0 0.566284020944742 0.858506638128148 0 0.299657115345986 1.16602293310727 0 0 0.121377098712897 3.29363203817074 0 0 3.40096626373839 0 0 0 0 0 0 0.1365572289336 0 0.146005038733407 0
XLOC_007022 0 0 0 0 0 2.0928550603916 0 0 0 1.0739736481512 0 1.28222318043853 0.842178105542603 0 0.980538267105108 0.279421028154791 0 0 0 0.880493115843451 1.5230188752402 1.76054875456299 0.121328695907877 1.24529350234798 0 1.34373898779743 0 0 1.25062476242655 1.15843005836285 0 2.50311368492184 0.00485088640515315 0.699156053650689 0 1.08312628410697 0.450687235811373 1.78530644364703
XLOC_003074 0 0 0.324670785133035 0.131139416529921 0.52276369645481 0.947576798433881 0 1.27977702965589 1.94108703271285 2.5593707651787 0.787793118267374 0.324560204406054 0.229521783140407 0 2.26255014778848 1.72133954962549 0.29363943826418 1.29816382770872 0.3158786139338 1.00535566876626 1.25544073485995 0 0 0.995305836293635 0 1.97678469905838 0.566480612552051 0 3.17604705733642 1.85862431898917 0 0 1.32002256788745 1.53539573253878 0 1.89269800011433 0 1.39492790299809
XLOC_003086 0 0 0 0.19863922825949 0 0.511805622272328 0 0 0 0 0 1.22832967364405 0.683777770548002 0.182906353989813 0 0 0 0 1.12796366496405 0.853719561990674 1.7909319326007 0 0 0.608786145133014 1.35294546092805 0.471426017516819 0 0 0 0 0 0 0.821465700311919 0.199095707646315 0 0 0.618979387207732 0.424523051392966
XLOC_007058 0 0 0.193067866097867 0.101972199806243 0.364923823246509 0 0 0.144603322146328 0.702614528311199 3.11384271897025 0.946725166847614 1.30436190849748 0 0 3.38993435816986 0.534557685058582 0.0823119301784632 0 0 1.89412449516694 0.499748297718554 0 0.526649393854657 0.91569758898924 0 1.98511728962498 0.167994444511031 0 4.07234703202881 2.90073215432291 0 0 0.173293302642127 1.80012310393905 0 2.3553764334501 0 0.978812335494616
XLOC_007074 0 1.82107458106645 0.599117055612317 0.415356499688978 0 0 0.410331686763465 1.1426788853037 1.89329537771653 0 0 0 1.55013306110155 0.223981521141963 0 1.70036436476103 0.225637391236999 0 0.0281899347516404 0 0 1.3597398316222 0 0 0.982374790903836 0 1.5148179148759 0.742376529868288 0 0 0.544620823169339 0 0.253817852091038 0 0.586425322166391 0 0 0
XLOC_007092 0.219557373313714 0 0.554421468158224 0.172953928297861 0.702106580261871 0.0506522391083197 0.78705280809565 2.00047223425493 2.03910921286428 0 0.773565253220814 0 0 0 0 0 0.226078134846729 0.721866454912707 0 0 1.06410232019746 0 0 0 0.354704252660463 0 0.479594277260612 1.23705302658577 0 0 0.647674645108987 0 0.106734472118862 0 0 0 0 0
XLOC_007125 0.165719164662563 0.487754798151275 0.22543156213319 0 0 0.61460270210839 0.165615121555127 0.0933152228522562 0.148393552263276 0 3.53820100570441 0 0 0 0 0 0.092218994131402 0.815756385061462 0 0 0.0409029187320114 0.219086705632644 0.248946148092158 0 0.105854498771098 0 0.0744409472961292 0.0475967399059368 0 0 0.612025806989204 0 0 0 0.0788084749407534 0 0 0
XLOC_007133 0 0 0.0230265826395679 0.0557767403843723 0 1.27939466793516 0.618057484712646 1.60650269780842 1.54284337940551 3.43673191538041 2.68715098448935 1.5955303542269 0.0751397540599979 0 1.66891290575878 0.197887474474467 1.17969719929996 3.06717405302532 0 1.64498180199275 2.12790433352093 0.0366853780363275 1.7707905024274 0.443648764181683 0 1.45477019358674 0.271555563108995 0.658470204962769 2.5423776089078 1.64140015806033 0 0 0 1.95997306958888 0.818424977846787 1.39779656943151 0 0.84129170289201
XLOC_003150 0 0 0 0 0.316654894220225 0.802263853165215 0 0 0 0 0.182344666060982 0 0.781609104003 1.7946414920243 0 0 0 0.3370677806099 0 0 0 0.377053583392414 0 0.190710348660157 0 0 0 0 0 0 3.75968454192708 0 0 0 0 0 1.09970508796928 0
XLOC_003181 0 2.30965282360221 0 0 0 0.220013931809448 0 0 0 0.538699244326403 0 0.854168768566536 0.642303840523658 0 1.28764176062778 1.15541834724619 0 0 1.1832107058841 1.12983471610478 0 0.424612427975556 0.601505074059142 1.55901348873207 0 0.387790571698657 0 0 0.729157739516692 1.41693591046704 0.10510296294977 0 2.21505511650494 2.0503003667533 0 0.985172519310718 0 0.578602451987016
XLOC_003182 0 0.140731058000824 0 0.335196925029026 0 0.769110514112376 0 0 0 0.912103284272197 0 2.07643292966918 1.04229589639594 0 2.45079332559404 0.108862401960272 0 0 3.01874480554283 1.30939299783059 1.34584726360369 0.513511488960518 2.60434543590293 1.78183736722412 0.0877536607685333 1.16058128746083 0 0 1.52976923137326 2.07459520249672 0 0 1.33488986925102 1.18148282216832 0 1.27562018864562 0 2.81195038510773
XLOC_003191 0 1.26384290331686 1.043414712735 1.30597295134452 2.72706984445547 0.255878745947409 1.45120448950232 0.808456915256647 0.481003307823525 0 0.829590364033513 0 0 2.17291236315502 0 0 1.69831123685056 0 0 0 0 0 1.71913632537122 0 1.62541539484916 0 1.11724486777901 0.495238930197207 0 0 0 0.207489466617606 1.28296918217104 0 0.468170806889629 0 2.25162693277233 0
XLOC_003203 0 0.886014049172528 3.69380584453188 3.05452717775624 1.60712405930966 0 2.89928991818607 2.30760082998787 2.13738886641241 0 0 0 0 0 0 0.0238857562384883 2.46446426885566 0 0 0 0 0 0 0 1.46974993702759 0 3.75357397068439 1.51905137456282 0 0 0 0 0 0 3.63996453780723 0 0 0
XLOC_003276 0 1.03969014060727 2.60966272350828 2.52920707480777 1.96725739144838 0 2.02729797351896 1.52499718290843 1.24813306023616 0 0 0 0 0 0 0.0281952871977953 2.32784213497742 1.31893218679293 0 0 0.238418106101244 0 0 0 2.64380218125532 0 2.00724034511752 1.23238447351222 0 0 0 0 0.074933372964058 0 3.01364064593675 0 0 0
XLOC_007275 5.3179178221295 0 0 0.000323642020688381 0.923307548794701 1.91408450436576 0 0 0 0 1.87646457370646 1.28464297355265 0 0 0.256488109727039 0 0 0 0.387829242396187 0.841466507788735 3.68744819055733 0 0.244148362075841 0 0.818135027916809 0 0 1.72375183337319 0.411385091706165 0 0 1.44980110227921 0 0 0 0 0 0
XLOC_003303 0 0 0 0 0 0.147295531903696 0 0 0 0.417864029253713 0 0.863469554994428 2.45355160494947 0 0.885135975368316 0.175839481968851 0 0 1.22246036627378 0.779271157115501 0.722028263844535 2.88928393027175 0 1.28789742337715 0 0.640519791228478 0 0 0.968934977517558 0.93630317460555 0 1.97471384573617 0 1.32777561482501 0 1.0679323193931 0 2.15926197095092
XLOC_007398 0.211114450232202 0 0 0 0 0.635469126634277 0 0 0 0 0 0.484959469442267 2.47430343989682 0.10533502573946 0.586899853083888 0.956050860171392 0 0 0.956576623825265 0.533753442841985 0.467521196930773 2.83836630131616 0 1.66107841677858 0 0.242290761372444 0 0 0.839634942023191 1.43795362174681 0.777744018793189 2.32963663447938 0.148466342642836 1.56773212978254 0 1.05682237895907 0.406412666816839 1.60315344990823
XLOC_003404 2.87699678361148 0.710552766422898 0 0 0.121063533435174 0 0 0 0 0.296682155610184 2.15971232188064 0 0 0 0 0 0 0 0 0.218723860567285 1.13346110476167 0 0 0 0.61187355644162 0 0 0.871601580893699 0 0 0 0 0 0 0 0 0 0.0367790184615438
XLOC_003437 0 0 0 0 0.14238964472291 0.757193744441626 0 0 0 0.298559536658845 3.17357006012138 0 0 0 0 0 0 0.0763590899843818 0 0 0 0 0.0421407795739447 0 0.554239627567609 0 0 0 0 0 1.40239502489989 0 0.00760972372082974 0.0387368852124746 0 0 0.209354934819032 0
XLOC_007439 0 0.00290513861696729 0 0 0 0 0 0 0 0 0 1.17095089019073 2.33578290719934 0.441273446071545 0.799720420981425 1.48444248722985 0 0 0.170983326255784 0.176355669381156 0.94819924182927 2.87386113549344 0 1.90886254639728 0 0.771047225332363 0 0 1.17972542716984 1.54963781444205 1.08557194316558 1.4630605718568 0.835778154651269 1.73092472030741 0 1.26720372339823 0.261979704375598 1.80253270737318
